EEG,Label
5.845032041342719,AW
7.3002825274526835,AW
3.072793408702303,AW
2.2723917785097107,AW
6.593523620475928,AW
4.867035845978808,AW
5.213400574101691,AW
-2.6031142043798283,AW
-1.6199449854154153,AW
2.077948301518038,AW
-0.9886458954227244,AW
-0.09126241347171771,AW
1.1066329629882006,AW
7.9985784321211,AW
5.232930097225847,AW
-4.039905355914225,AW
-4.120179666688408,AW
5.989172070607921,AW
3.331697369433975,AW
-5.201933597624333,AW
2.128177211828067,AW
3.064416246546447,AW
-3.3945027421375933,AW
10.260117788588492,AW
11.349620889290911,AW
6.258940400568349,AW
10.73533323691688,AW
13.13474123218026,AW
7.916018387985659,AW
-7.5163656130709455,AW
-9.87022994514361,AW
-12.87308963593713,AW
-5.677922839983296,AW
-1.6662887142240024,AW
-6.898084044140997,AW
-3.6576644782824346,AW
1.1534332556059539,AW
-22.473555883465608,AW
-16.14311444413733,AW
-13.593750571007384,AW
-13.937594439310374,AW
-20.102657647264625,AW
-23.62884953882396,AW
-12.518382059419398,AW
-5.140604484454698,AW
1.4092879956794917,AW
-2.851260660834015,AW
6.794955433449282,AW
2.7522970766308745,AW
6.7015609434319,AW
4.742554448989004,AW
7.690932838891172,AW
-0.8203567592716752,AW
-0.6353533081086127,AW
0.08396876712750867,AW
4.818647925066486,AW
2.55389978480909,AW
-1.861202260691293,AW
-2.9070293365429762,AW
5.359276390782938,AW
-4.947927368826669,AW
-1.6985624721969117,AW
-3.855611134915698,AW
-4.835316896732216,AW
-6.416982467451447,AW
-1.4005832624247816,AW
-4.010721873378614,AW
5.953970727690397,AW
-4.423874561274744,AW
4.228960056627038,AW
-5.411754169871465,AW
-3.3050044632762052,AW
2.116761951449803,AW
-7.494420052679054,AW
-1.9989490343697796,AW
-8.07218420350926,AW
-10.362458585678972,AW
8.746409482537992,AW
5.319832142750499,AW
5.606608025586411,AW
6.324879605610207,AW
8.102049371052061,AW
14.870262072113391,AW
2.268222810287554,AW
4.79915673719087,AW
2.3438122481642125,AW
-0.17330367792698098,AW
-3.416716059750385,AW
2.6258084102792196,AW
5.955424744508221,AW
-1.4309666708715838,AW
6.209837933339685,AW
-0.5883292571596002,AW
3.3880187040675196,AW
2.7673775617898997,AW
14.926994174797485,AW
6.177194506155246,AW
8.7983652994794,AW
-3.3176974652083686,AW
-7.171002257891274,AW
3.0490673752942996,AW
1.9711851507906317,AW
-3.4468047091174157,AW
-3.5548556772321547,AW
8.352352629497062,AW
4.346755446918337,AW
-7.775003364522426,AW
